unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1524096000000,2018-04-19 00:00:00,BTC/USDT,8173.99,8296,8080,8278,27113.847464,222675105.788454,196821
1524182400000,2018-04-20 00:00:00,BTC/USDT,8273.84,8930,8177.09,8856.98,39795.337485,337288580.425713,289687
1524268800000,2018-04-21 00:00:00,BTC/USDT,8852.12,9035,8565,8915.31,40872.229909,358915978.104034,295374
1524355200000,2018-04-22 00:00:00,BTC/USDT,8915.31,9020.67,8727.68,8787.02,29458.25348,261804372.909347,229871
1524441600000,2018-04-23 00:00:00,BTC/USDT,8785.7,8985,8745,8934.01,25838.114709,229754640.596688,190944
1524528000000,2018-04-24 00:00:00,BTC/USDT,8934,9731.01,8922,9619.99,46268.790106,431210048.062504,326608
1524614400000,2018-04-25 00:00:00,BTC/USDT,9618.96,9759.82,8730,8869.99,81110.037589,745137762.968867,477363
1524700800000,2018-04-26 00:00:00,BTC/USDT,8869.99,9307.48,8651.62,9266,43300.304245,385046648.137866,285850
1524787200000,2018-04-27 00:00:00,BTC/USDT,9267.03,9395,8889,8915.35,37241.347036,342805674.55176,268471
1524873600000,2018-04-28 00:00:00,BTC/USDT,8915.35,9427.48,8870,9348,34759.62842,321653866.200189,257288
1524960000000,2018-04-29 00:00:00,BTC/USDT,9348,9570.51,9163.74,9419,38149.850035,357004895.963686,311494
1525046400000,2018-04-30 00:00:00,BTC/USDT,9417.04,9458.64,9124.99,9246.01,35002.033875,325019389.249941,285951
1525132800000,2018-05-01 00:00:00,BTC/USDT,9246.01,9248.99,8800.49,9071.48,41018.463633,368688349.621685,268741
1525219200000,2018-05-02 00:00:00,BTC/USDT,9071.48,9268,8970.2,9247.84,26123.543961,238421833.758113,188258
1525305600000,2018-05-03 00:00:00,BTC/USDT,9247.81,9844,9168.4,9750,38768.388288,366028365.227145,282581
1525392000000,2018-05-04 00:00:00,BTC/USDT,9750,9830.04,9520.85,9713.99,28681.588879,277565997.633164,210165
1525478400000,2018-05-05 00:00:00,BTC/USDT,9714,10020,9682,9864,24990.018345,246807563.506465,212076
1525564800000,2018-05-06 00:00:00,BTC/USDT,9863.99,9970,9417.03,9659.01,27690.351559,267359420.30359,229309
1525651200000,2018-05-07 00:00:00,BTC/USDT,9661.02,9689.67,9181,9365,33787.640012,316015961.441829,230754
1525737600000,2018-05-08 00:00:00,BTC/USDT,9365,9475.7,9060.54,9187.56,25533.831889,236418155.686935,189159
1525824000000,2018-05-09 00:00:00,BTC/USDT,9178,9390,8965,9310,25673.524899,235736782.28826,192337
1525910400000,2018-05-10 00:00:00,BTC/USDT,9310,9395.12,8970,9002.2,25055.063718,231595002.595617,221075
1525996800000,2018-05-11 00:00:00,BTC/USDT,9002.21,9016.8,8341,8400,48227.048061,418859806.481616,365538
1526083200000,2018-05-12 00:00:00,BTC/USDT,8405.94,8646.88,8153,8465.94,40241.32081,337899865.860131,310305
1526169600000,2018-05-13 00:00:00,BTC/USDT,8475.44,8763.36,8298,8679.71,25632.869362,219455683.080355,215590
1526256000000,2018-05-14 00:00:00,BTC/USDT,8679.71,8879.99,8277,8663.34,37389.666533,320583612.230091,292731
1526342400000,2018-05-15 00:00:00,BTC/USDT,8663.37,8859.99,8401.3,8462,28126.956136,242341031.061669,360379
1526428800000,2018-05-16 00:00:00,BTC/USDT,8462,8488,8083.01,8330,31130.718908,257056552.430076,300842
1526515200000,2018-05-17 00:00:00,BTC/USDT,8330,8464,7979,8041.46,25439.844799,209489039.341042,310780
1526601600000,2018-05-18 00:00:00,BTC/USDT,8038.82,8273.21,7911.9,8239.81,23476.158251,189870380.857787,183913
1526688000000,2018-05-19 00:00:00,BTC/USDT,8238.01,8390.8,8095.73,8233.49,17193.424276,141878775.409096,134185
1526774400000,2018-05-20 00:00:00,BTC/USDT,8233.49,8609,8163.9,8526.98,19957.057109,167440553.749393,161265
1526860800000,2018-05-21 00:00:00,BTC/USDT,8526.97,8595.31,8305,8381.24,21516.596486,181750674.82135,184158
1526947200000,2018-05-22 00:00:00,BTC/USDT,8386.89,8400.18,7935.11,7977.11,23710.902858,194335432.437541,192154
1527033600000,2018-05-23 00:00:00,BTC/USDT,7977.12,8031.9,7425,7501.95,42910.666774,331238049.640746,306812
1527120000000,2018-05-24 00:00:00,BTC/USDT,7501.95,7730.73,7266.99,7575.01,37845.446595,284286378.5081,253694
1527206400000,2018-05-25 00:00:00,BTC/USDT,7578.99,7649.55,7308.15,7457,26739.95664,199749585.969504,239025
1527292800000,2018-05-26 00:00:00,BTC/USDT,7456.99,7620,7300,7333.96,19464.086071,145636226.459029,212344
1527379200000,2018-05-27 00:00:00,BTC/USDT,7334,7400,7231.11,7338.99,18706.945515,136710618.498017,198341
1527465600000,2018-05-28 00:00:00,BTC/USDT,7338.99,7437,7058.02,7099,27219.438963,196788994.265808,233392
1527552000000,2018-05-29 00:00:00,BTC/USDT,7099,7540,7032.95,7461.29,39407.21183,288070643.912868,237359
1527638400000,2018-05-30 00:00:00,BTC/USDT,7467.98,7569,7260.5,7375.96,32041.583623,237956894.04949,242079
1527724800000,2018-05-31 00:00:00,BTC/USDT,7382.07,7699,7327.51,7485.01,30776.063102,231017579.834133,274399
1527811200000,2018-06-01 00:00:00,BTC/USDT,7485.01,7608.55,7355.54,7521.01,28259.124078,211458512.123082,303069
1527897600000,2018-06-02 00:00:00,BTC/USDT,7521.01,7697.33,7437,7640.03,26720.690219,203370447.690653,290131
1527984000000,2018-06-03 00:00:00,BTC/USDT,7636.81,7786.69,7600,7714.26,27505.158951,211737376.853485,349636
1528070400000,2018-06-04 00:00:00,BTC/USDT,7714.26,7760.52,7446.5,7487,32258.835115,244167051.187016,307003
1528156800000,2018-06-05 00:00:00,BTC/USDT,7487,7679.49,7358,7625,31722.973384,237722147.652581,236865
1528243200000,2018-06-06 00:00:00,BTC/USDT,7626.64,7699,7467.05,7658.84,27229.991898,207006657.780196,257573
1528329600000,2018-06-07 00:00:00,BTC/USDT,7658.79,7765,7620,7691.08,25062.227202,192949056842,244186
1528416000000,2018-06-08 00:00:00,BTC/USDT,7691.08,7703.5,7531,7603.44,23396.804671,178204158.399685,321734
1528502400000,2018-06-09 00:00:00,BTC/USDT,7603.44,7683.98,7450,7491.73,19339.885176,147171153.412775,278971
1528588800000,2018-06-10 00:00:00,BTC/USDT,7491.73,7491.73,6622.81,6764.99,52342.020032,367338754.563081,471088
1528675200000,2018-06-11 00:00:00,BTC/USDT,6765,6922,6610,6872,34552.162303,233056682.857771,203442
1528761600000,2018-06-12 00:00:00,BTC/USDT,6872,6890.51,6435,6530,36722.211191,245787800.801223,224658
1528848000000,2018-06-13 00:00:00,BTC/USDT,6530,6627.6,6118.68,6292.78,46185.5181,295395681.662341,266517
1528934400000,2018-06-14 00:00:00,BTC/USDT,6292.78,6720,6260,6635.98,44478.130837,289074808.78413,256384
1529020800000,2018-06-15 00:00:00,BTC/USDT,6638.67,6666.66,6362.31,6388.9,30018.329905,196192096.14554,184938
1529107200000,2018-06-16 00:00:00,BTC/USDT,6380.01,6560,6320.86,6483.98,22277.241147,143760033.694082,140470
1529193600000,2018-06-17 00:00:00,BTC/USDT,6482.5,6589.03,6422,6449.61,19847.247688,129120718.762999,129759
1529280000000,2018-06-18 00:00:00,BTC/USDT,6444.06,6794.38,6380,6712.46,31821.434995,208570443.959979,180773
1529366400000,2018-06-19 00:00:00,BTC/USDT,6711.39,6841.74,6653,6741.21,24311.421143,163420093.794135,160490
1529452800000,2018-06-20 00:00:00,BTC/USDT,6740,6817.23,6551.81,6761.51,26359.752452,175935335.650579,166074
1529539200000,2018-06-21 00:00:00,BTC/USDT,6763.21,6795,6672.57,6718.84,25428.854048,171149859.236028,159783
1529625600000,2018-06-22 00:00:00,BTC/USDT,6717.69,6733.97,5918.94,6045,52157.370833,327460666.914516,300515
1529712000000,2018-06-23 00:00:00,BTC/USDT,6045.92,6260,6008.48,6149.98,26622.788589,162755765.845143,170164
1529798400000,2018-06-24 00:00:00,BTC/USDT,6149.98,6259.8,5750,6136.97,47445.998955,284095336.05789,275996
1529884800000,2018-06-25 00:00:00,BTC/USDT,6137.95,6350,6061.97,6252,39164.515306,242859915.803646,218384
1529971200000,2018-06-26 00:00:00,BTC/USDT,6252,6272.54,6035,6070.78,19377.240484,119676555.564494,113431
1530057600000,2018-06-27 00:00:00,BTC/USDT,6065.89,6190.43,5971,6133.73,19225.671098,117103011.803568,99481
1530144000000,2018-06-28 00:00:00,BTC/USDT,6134.73,6173.01,5827,5853.98,30585.266026,185247010.879252,156241
1530230400000,2018-06-29 00:00:00,BTC/USDT,5851.01,6300,5780,6197.92,33911.287278,201409363.915498,212542
1530316800000,2018-06-30 00:00:00,BTC/USDT,6197.92,6528.99,6186.03,6390.07,37919.61284,241568568.031078,230915
1530403200000,2018-07-01 00:00:00,BTC/USDT,6391.08,6441.06,6251,6356.81,27562.965974,175096501.494869,183060
1530489600000,2018-07-02 00:00:00,BTC/USDT,6360.82,6685,6271.62,6615.29,36230.452264,235524330.648653,242589
1530576000000,2018-07-03 00:00:00,BTC/USDT,6615.29,6679.35,6463.01,6513.86,38657.781691,254550438.137689,232914
1530662400000,2018-07-04 00:00:00,BTC/USDT,6511.01,6784.92,6441.11,6586.98,23571.892777,156277884.330116,146203
1530748800000,2018-07-05 00:00:00,BTC/USDT,6585.53,6712,6453.33,6529.2,35071.972898,230809190.307405,216533
1530835200000,2018-07-06 00:00:00,BTC/USDT,6529.2,6648.54,6425,6609.78,29397.094748,192230903.675992,193854
1530921600000,2018-07-07 00:00:00,BTC/USDT,6609.79,6818.16,6508.88,6756.98,23973.876886,158034155.177791,145449
1531008000000,2018-07-08 00:00:00,BTC/USDT,6753.48,6780,6667.44,6712.1,24622.947794,165941351.79836,145349
1531094400000,2018-07-09 00:00:00,BTC/USDT,6712.1,6802.06,6612.24,6662.12,26732.40655,179250573.666485,147315
1531180800000,2018-07-10 00:00:00,BTC/USDT,6662.78,6681,6263,6296.91,38560.672702,249099760.18975,189913
1531267200000,2018-07-11 00:00:00,BTC/USDT,6296.91,6406,6278.99,6378.07,28715.498487,182357469.028071,151869
1531353600000,2018-07-12 00:00:00,BTC/USDT,6378.07,6380.28,6070,6250.57,31306.663348,194325733.787504,150985
1531440000000,2018-07-13 00:00:00,BTC/USDT,6251.4,6350,6110,6214.57,26375.325286,164467999.809258,144757
1531526400000,2018-07-14 00:00:00,BTC/USDT,6214.57,6335,6178,6251.99,17783.071999,110959488.247199,108052
1531612800000,2018-07-15 00:00:00,BTC/USDT,6250.9,6395,6225.4,6353.01,22979.211508,145409822.744877,114997
1531699200000,2018-07-16 00:00:00,BTC/USDT,6354.15,6747.3,6330.4,6723.35,36204.87708,237104112.450495,201733
1531785600000,2018-07-17 00:00:00,BTC/USDT,6723.33,7468.99,6652.04,7317.44,52105.423459,364669305.036906,276178
1531872000000,2018-07-18 00:00:00,BTC/USDT,7317.44,7588.08,7225.38,7381.9,59487.64345,440669913.208352,327949
1531958400000,2018-07-19 00:00:00,BTC/USDT,7381.88,7576.28,7270,7466.21,41218.256437,305198281.139486,235597
1532044800000,2018-07-20 00:00:00,BTC/USDT,7468.86,7700,7273,7337.53,46140.313447,342862693.09591,251391
1532131200000,2018-07-21 00:00:00,BTC/USDT,7337.47,7458.47,7211,7398.78,28886.490291,212126417.228732,164901
1532217600000,2018-07-22 00:00:00,BTC/USDT,7399.25,7582.4,7335.5,7394.79,30270.21844,225619234.837442,144711
1532304000000,2018-07-23 00:00:00,BTC/USDT,7394.78,7833,7375,7721.01,41646.346671,320156546.58241,219776
1532390400000,2018-07-24 00:00:00,BTC/USDT,7721.65,8486,7696,8397.24,60121.163749,487117211.681898,326329
1532476800000,2018-07-25 00:00:00,BTC/USDT,8397.24,8491.77,8050,8175.64,48257.649124,398119757.80385,277935
1532563200000,2018-07-26 00:00:00,BTC/USDT,8175.63,8315.69,7850.06,7920,43223.481682,352101207.679955,235681
1532649600000,2018-07-27 00:00:00,BTC/USDT,7920,8285,7805,8188.57,43671.005891,350881696.752707,227397
1532736000000,2018-07-28 00:00:00,BTC/USDT,8188.57,8246.54,8067,8225.04,26215.173839,214357817.031402,144170
1532822400000,2018-07-29 00:00:00,BTC/USDT,8225.04,8294.51,8115,8211,25531.226185,209564023.05225,144331
1532908800000,2018-07-30 00:00:00,BTC/USDT,8210.99,8273,7866,8173.92,39692.416542,321599782.180698,206911
1532995200000,2018-07-31 00:00:00,BTC/USDT,8171.4,8180,7633,7730.93,48296.915587,379841367.202402,239132
1533081600000,2018-08-01 00:00:00,BTC/USDT,7735.67,7750,7430,7604.58,42582.312932,322252070.443487,208008
1533168000000,2018-08-02 00:00:00,BTC/USDT,7600.08,7709.46,7455.72,7525.71,37665.696684,285656680.701564,175627
1533254400000,2018-08-03 00:00:00,BTC/USDT,7525.71,7540,7282.44,7418.78,44669.486047,330599837.728552,226727
1533340800000,2018-08-04 00:00:00,BTC/USDT,7412.27,7494.81,6926,7009.84,36288.42601,262282965.485733,199335
1533427200000,2018-08-05 00:00:00,BTC/USDT,7009.84,7089.87,6882.29,7024.19,32894.849782,229992627.523222,148658
1533513600000,2018-08-06 00:00:00,BTC/USDT,7024.19,7160,6821,6934.82,32760.191643,229071781.115367,177378
1533600000000,2018-08-07 00:00:00,BTC/USDT,6935,7150.46,6670,6720.06,45438.473501,316365882.103166,247202
1533686400000,2018-08-08 00:00:00,BTC/USDT,6720.63,6721.54,6123,6285,59550.536319,382460776.493981,305603
1533772800000,2018-08-09 00:00:00,BTC/USDT,6283.27,6622.81,6178.6,6529.79,51941.185111,332880900.890599,248573
1533859200000,2018-08-10 00:00:00,BTC/USDT,6529.79,6575.88,6026.39,6144.01,59034.974902,374699380.948492,289661
1533945600000,2018-08-11 00:00:00,BTC/USDT,6148.13,6488,5971,6232.35,47133.418555,291056267.089229,236173
1534032000000,2018-08-12 00:00:00,BTC/USDT,6222.55,6472.3,6130,6308.33,38567.770712,243227298.879427,190399
1534118400000,2018-08-13 00:00:00,BTC/USDT,6308.56,6545,6145.04,6246.35,53895.828783,341552293.0073,239602
1534204800000,2018-08-14 00:00:00,BTC/USDT,6248.25,6250.33,5880,6188.08,50186.745091,303179556.36245,252004
1534291200000,2018-08-15 00:00:00,BTC/USDT,6188.08,6609,6172.11,6267.16,68806.687026,439109005.40343,329413
1534377600000,2018-08-16 00:00:00,BTC/USDT,6265.27,6480,6205.6,6311.75,48515.254618,307755605.162404,228942
1534464000000,2018-08-17 00:00:00,BTC/USDT,6316,6585,6285.4,6584.49,57851.610803,374472431.723581,296730
1534550400000,2018-08-18 00:00:00,BTC/USDT,6579.04,6620,6288,6387.96,53742.322172,345964004.365721,276121
1534636800000,2018-08-19 00:00:00,BTC/USDT,6387.96,6541,6300,6477.53,45190.847994,289271954.553265,190758
1534723200000,2018-08-20 00:00:00,BTC/USDT,6477.53,6530,6220,6254.84,49435.55526,317617945.749261,237055
1534809600000,2018-08-21 00:00:00,BTC/USDT,6251,6500,6235.08,6480,41569.947408,265458342.781721,180578
1534896000000,2018-08-22 00:00:00,BTC/USDT,6479.98,6882.54,6251.2,6360.89,77909.391359,512501182.202902,326562
1534982400000,2018-08-23 00:00:00,BTC/USDT,6362.57,6576.99,6342.28,6525.01,40358.166825,259786384.554915,187637
1535068800000,2018-08-24 00:00:00,BTC/USDT,6525,6725,6440.5,6681.64,38305.675322,251513064.474471,180167
1535155200000,2018-08-25 00:00:00,BTC/USDT,6686.98,6789,6650.61,6733.64,19220.505929,129083702.475422,122483
1535241600000,2018-08-26 00:00:00,BTC/USDT,6733.64,6775.27,6568,6700,20107.297208,134117930.39575,130769
1535328000000,2018-08-27 00:00:00,BTC/USDT,6700,6940.51,6646.5,6908.64,37747.078747,254214730.317124,205441
1535414400000,2018-08-28 00:00:00,BTC/USDT,6907.26,7135,6860,7076.11,48352.917163,338220284.290166,252033
1535500800000,2018-08-29 00:00:00,BTC/USDT,7077,7133.81,6912.34,7031.22,43252.487392,304565438.485006,223772
1535587200000,2018-08-30 00:00:00,BTC/USDT,7033.21,7063.63,6784.81,6984.84,44716.77462,309357226.583625,230848
1535673600000,2018-08-31 00:00:00,BTC/USDT,6984.84,7089,6888,7011.21,40467.400638,282722730.061319,203142
1535760000000,2018-09-01 00:00:00,BTC/USDT,7011.21,7275,7008.74,7200.01,40323.414093,287299347.769146,217286
1535846400000,2018-09-02 00:00:00,BTC/USDT,7201.57,7345.45,7127,7302.01,39814.840352,288526018.713279,210282
1535932800000,2018-09-03 00:00:00,BTC/USDT,7302,7338.28,7191.63,7263.02,32396.018371,235393601.42514,173846
1536019200000,2018-09-04 00:00:00,BTC/USDT,7263,7410,7227.17,7359.06,35300.640518,258978411.271086,183178
1536105600000,2018-09-05 00:00:00,BTC/USDT,7359.05,7397.3,6682,6700,63715.256267,449463489.057998,308813
1536192000000,2018-09-06 00:00:00,BTC/USDT,6697.27,6725,6265,6516.01,60644.464227,390391932.209118,280845
1536278400000,2018-09-07 00:00:00,BTC/USDT,6516.84,6544,6320,6395.54,38906.28805,250716129.90519,194451
1536364800000,2018-09-08 00:00:00,BTC/USDT,6395.54,6478,6111,6185.05,38215.032171,241711345.371203,180831
1536451200000,2018-09-09 00:00:00,BTC/USDT,6185.06,6441,6141.53,6250.81,37053.92382,233583450.10542,176709
1536537600000,2018-09-10 00:00:00,BTC/USDT,6252.26,6373.98,6221,6312,32439.456432,204178349.969875,165286
1536624000000,2018-09-11 00:00:00,BTC/USDT,6311.99,6404,6169.68,6294.91,33104.88859,208346648.800459,173335
1536710400000,2018-09-12 00:00:00,BTC/USDT,6293,6360,6192.37,6338.62,31433.645939,197398009.012567,165590
1536796800000,2018-09-13 00:00:00,BTC/USDT,6338.62,6535,6337.4,6487.38,40465.063107,260985165.191845,215637
1536883200000,2018-09-14 00:00:00,BTC/USDT,6487.39,6584.99,6385.62,6476.63,37173.339277,241466662.648006,198375
1536969600000,2018-09-15 00:00:00,BTC/USDT,6476.63,6565.45,6466.13,6514.96,25243.656612,164557841.079869,141362
1537056000000,2018-09-16 00:00:00,BTC/USDT,6514.96,6524.62,6370,6505,27568.132897,178614079.1515,145921
1537142400000,2018-09-17 00:00:00,BTC/USDT,6500.08,6533.84,6201,6248.69,35987.254738,228970700.750422,196924
1537228800000,2018-09-18 00:00:00,BTC/USDT,6248.69,6390,6224.98,6336.45,32620.86667,205736329.407079,169055
1537315200000,2018-09-19 00:00:00,BTC/USDT,6336.39,6517.7,6123,6391.89,39044.080082,247455364.523796,198215
1537401600000,2018-09-20 00:00:00,BTC/USDT,6392,6540,6325,6492,25189.024728,161844271.633607,153686
1537488000000,2018-09-21 00:00:00,BTC/USDT,6492,6784.86,6491,6759.02,51779.343463,345746941.999986,292494
1537574400000,2018-09-22 00:00:00,BTC/USDT,6759.01,6839.03,6627,6723.05,29349.690667,197210670.891979,145720
1537660800000,2018-09-23 00:00:00,BTC/USDT,6723.05,6788.23,6661.75,6708,30286.229773,203479219.386407,168354
1537747200000,2018-09-24 00:00:00,BTC/USDT,6706.81,6730,6557,6581.39,35305.73991,234355999.543118,185297
1537833600000,2018-09-25 00:00:00,BTC/USDT,6581.42,6584.01,6325.02,6447.54,40301.029452,258927200.831064,219965
1537920000000,2018-09-26 00:00:00,BTC/USDT,6445.11,6557.99,6379.7,6465.12,33484.54207,216859675.301343,184238
1538006400000,2018-09-27 00:00:00,BTC/USDT,6467.84,6750,6434,6689.13,33087.428297,216914853.241752,182590
1538092800000,2018-09-28 00:00:00,BTC/USDT,6689.12,6814.8,6540.88,6634.58,42399.448523,283144987.504231,211849
1538179200000,2018-09-29 00:00:00,BTC/USDT,6634.58,6636,6464.57,6596.38,30255.9597,198424303.606606,171027
1538265600000,2018-09-30 00:00:00,BTC/USDT,6597.66,6662,6533,6626.57,27764.724519,183438992.377195,153447
1538352000000,2018-10-01 00:00:00,BTC/USDT,6626.57,6667.09,6510,6611.61,20621.506894,136115256.968307,129733
1538438400000,2018-10-02 00:00:00,BTC/USDT,6610,6640,6494,6525.79,28245.810088,185725492.280239,147274
1538524800000,2018-10-03 00:00:00,BTC/USDT,6525.79,6549,6430,6510,28451.969138,184622957.024907,150607
1538611200000,2018-10-04 00:00:00,BTC/USDT,6510.01,6643.46,6505.09,6593.79,20074.300818,132348680.676006,96824
1538697600000,2018-10-05 00:00:00,BTC/USDT,6591.69,6697,6543.08,6635.65,16096.552392,106264514.657577,86701
1538784000000,2018-10-06 00:00:00,BTC/USDT,6635.65,6651,6566.77,6594.27,10939.505391,72247942.4142941,62065
1538870400000,2018-10-07 00:00:00,BTC/USDT,6596.44,6640,6525,6615.26,17406.831762,114489082.753643,82844
1538956800000,2018-10-08 00:00:00,BTC/USDT,6615.26,6715.6,6587,6673.01,23123.419541,153704602.430241,135156
1539043200000,2018-10-09 00:00:00,BTC/USDT,6673.01,6685.38,6607,6656.61,15354.779469,102115186.428823,101956
1539129600000,2018-10-10 00:00:00,BTC/USDT,6656.67,6659.95,6530,6631,15390.661444,101609680.882173,99789
1539216000000,2018-10-11 00:00:00,BTC/USDT,6630.21,6633.92,6205,6252.68,48712.400332,308153124.445824,253224
1539302400000,2018-10-12 00:00:00,BTC/USDT,6252.71,6360,6209,6298.01,29004.071419,183030273.011275,148077
1539388800000,2018-10-13 00:00:00,BTC/USDT,6298,6345,6285.07,6332.93,19098.070025,120728650.995967,108981
1539475200000,2018-10-14 00:00:00,BTC/USDT,6332.92,6416,6308,6339.34,15627.411314,99527294.0848306,96113
1539561600000,2018-10-15 00:00:00,BTC/USDT,6339.34,7680,6300,6752.5,90748.031246,627984505.555573,456913
1539648000000,2018-10-16 00:00:00,BTC/USDT,6752.5,6900,6670,6759.27,27557.957764,186122772.222861,175075
1539734400000,2018-10-17 00:00:00,BTC/USDT,6762.76,6811.12,6676.01,6740.89,26641.431379,179641733.164237,158746
1539820800000,2018-10-18 00:00:00,BTC/USDT,6739.01,6796,6567,6618.96,20116.521941,134777360.154434,138002
1539907200000,2018-10-19 00:00:00,BTC/USDT,6618.96,6648.14,6523,6528.88,20772.60077,136686215.669055,112337
1539993600000,2018-10-20 00:00:00,BTC/USDT,6528.88,6617.65,6505.55,6588.4,19240.722247,126325797.495706,110809
1540080000000,2018-10-21 00:00:00,BTC/USDT,6585.72,6663.9,6580,6590.11,6515.357792,43146401.5891872,68018
1540166400000,2018-10-22 00:00:00,BTC/USDT,6590.12,6639,6535.27,6581.2,16213.69266,106815019.55165,101673
1540252800000,2018-10-23 00:00:00,BTC/USDT,6581.2,6595,6515.45,6553.51,13856.601756,90969791.0251596,86938
1540339200000,2018-10-24 00:00:00,BTC/USDT,6553.51,6630,6547.53,6565.5,11951.543977,78795617.0214158,90762
1540425600000,2018-10-25 00:00:00,BTC/USDT,6566.81,6575.09,6502.8,6528.09,10342.701244,67691945.4459625,75563
1540512000000,2018-10-26 00:00:00,BTC/USDT,6528.13,6600,6515.01,6538.63,9443.504156,61792487.7964233,77985
1540598400000,2018-10-27 00:00:00,BTC/USDT,6538.63,6558.35,6463.04,6505.6,7776.907864,50667220.0444126,86848
1540684800000,2018-10-28 00:00:00,BTC/USDT,6505.6,6514.17,6453,6489.93,5743.933728,37298357.2627134,71647
1540771200000,2018-10-29 00:00:00,BTC/USDT,6489.93,6505.01,6315,6344.5,13827.224067,88484721.0362451,135586
1540857600000,2018-10-30 00:00:00,BTC/USDT,6344.5,6395,6317.01,6330.87,8877.175385,56393439.1828888,95116
1540944000000,2018-10-31 00:00:00,BTC/USDT,6330.01,6428,6245.02,6371.93,12148.888216,76970488.2816604,111552
1541030400000,2018-11-01 00:00:00,BTC/USDT,6369.52,6442.65,6348.66,6410,9099.035841,58031686.8315247,89601
1541116800000,2018-11-02 00:00:00,BTC/USDT,6410,6460.34,6388.2,6433.98,9739.440679,62589428.2202487,109482
